Date;Strike;Midpoint;IV
18/02/2022;17800.00;92.30;15.68
18/02/2022;17900.00;81.90;15.62
18/02/2022;18000.00;72.75;15.58
18/02/2022;18100.00;64.65;15.56
18/02/2022;18200.00;57.50;15.54
18/02/2022;18300.00;51.45;15.55
18/02/2022;18400.00;45.65;15.53
18/02/2022;18500.00;40.75;15.54
18/02/2022;18600.00;36.55;15.57
18/02/2022;18700.00;32.95;15.62
18/02/2022;18800.00;29.55;15.65
18/02/2022;18900.00;26.65;15.70
18/02/2022;19000.00;24.05;15.75
18/02/2022;19100.00;21.75;15.81
18/02/2022;19200.00;19.70;15.87
18/02/2022;19300.00;18.10;15.97
18/02/2022;19400.00;16.55;16.05
18/02/2022;19500.00;15.15;16.14
18/02/2022;19600.00;13.90;16.23
18/02/2022;19700.00;12.80;16.33
18/02/2022;19800.00;11.75;16.41
18/02/2022;19900.00;10.65;16.47
18/02/2022;20000.00;9.85;16.57
18/02/2022;20100.00;9.40;16.74
18/02/2022;20200.00;8.75;16.86
18/02/2022;20300.00;8.15;16.97
18/02/2022;20400.00;7.65;17.09
18/02/2022;20500.00;7.15;17.21
18/03/2022;7000.00;5235.31;0.00
18/03/2022;7100.00;5136.91;55.26
18/03/2022;7200.00;5038.11;0.00
18/03/2022;7300.00;4939.26;0.00
18/03/2022;7400.00;1485.36;0.00
18/03/2022;7500.00;1387.06;0.00
18/03/2022;7600.00;1288.66;0.00
18/03/2022;7700.00;4546.71;51.78
18/03/2022;7800.00;1091.56;0.00
18/03/2022;7900.00;4349.46;0.00
18/03/2022;8000.00;892.56;0.00
18/03/2022;8100.00;794.46;0.00
18/03/2022;8200.00;696.46;0.00
18/03/2022;8300.00;598.51;0.00
18/03/2022;8400.00;500.66;0.00
18/03/2022;8500.00;402.91;0.00
18/03/2022;8600.00;305.21;0.00
18/03/2022;8700.00;207.66;0.00
18/03/2022;8800.00;110.16;0.00
18/03/2022;8900.00;12.76;0.00
18/03/2022;9000.00;6626.35;42.14
18/03/2022;9100.00;6529.15;41.76
18/03/2022;9200.00;6432.10;41.40
18/03/2022;9300.00;6335.10;41.03
18/03/2022;9400.00;6238.30;40.67
18/03/2022;9500.00;6141.55;40.30
18/03/2022;9600.00;6044.95;39.94
18/03/2022;9700.00;5948.45;39.57
18/03/2022;9800.00;5852.15;39.21
18/03/2022;9900.00;5755.90;38.85
18/03/2022;10000.00;5659.90;38.49
18/03/2022;10100.00;5564.00;38.14
18/03/2022;10200.00;5468.25;37.78
18/03/2022;10300.00;5372.65;37.42
18/03/2022;10400.00;5277.25;37.07
18/03/2022;10500.00;5182.00;36.71
18/03/2022;10600.00;5086.95;36.36
18/03/2022;10700.00;4992.05;36.01
18/03/2022;10800.00;4897.45;35.66
18/03/2022;10900.00;4802.95;35.31
18/03/2022;11000.00;4708.70;34.96
18/03/2022;11100.00;4614.70;34.61
18/03/2022;11200.00;4520.90;34.27
18/03/2022;11300.00;4427.50;33.93
18/03/2022;11400.00;4334.20;33.59
18/03/2022;11500.00;4241.20;33.24
18/03/2022;11600.00;4148.50;32.90
18/03/2022;11700.00;4056.05;32.56
18/03/2022;11800.00;3963.95;32.23
18/03/2022;11900.00;3872.15;31.89
18/03/2022;12000.00;3780.70;31.55
18/03/2022;12100.00;3689.60;31.22
18/03/2022;12150.00;3644.20;31.05
18/03/2022;12175.00;3621.50;30.97
18/03/2022;12200.00;3598.85;30.88
18/03/2022;12225.00;3576.25;30.80
18/03/2022;12250.00;3553.65;30.72
18/03/2022;12275.00;3531.05;30.64
18/03/2022;12300.00;3508.45;30.55
18/03/2022;12325.00;3485.95;30.47
18/03/2022;12350.00;3463.45;30.39
18/03/2022;12375.00;3441.00;30.30
18/03/2022;12400.00;3418.55;30.22
18/03/2022;12425.00;3396.10;30.14
18/03/2022;12450.00;3373.70;30.06
18/03/2022;12475.00;3351.40;29.98
18/03/2022;12500.00;3329.00;29.89
18/03/2022;12525.00;3306.70;29.81
18/03/2022;12550.00;3284.40;29.73
18/03/2022;12575.00;3262.15;29.65
18/03/2022;12600.00;3239.95;29.57
18/03/2022;12625.00;3217.75;29.48
18/03/2022;12650.00;3195.55;29.40
18/03/2022;12675.00;3173.45;29.32
18/03/2022;12700.00;3151.35;29.24
18/03/2022;12725.00;3129.25;29.16
18/03/2022;12750.00;3107.20;29.08
18/03/2022;12775.00;3085.20;28.99
18/03/2022;12800.00;3063.20;28.91
18/03/2022;12825.00;3041.25;28.83
18/03/2022;12850.00;3019.30;28.75
18/03/2022;12875.00;2997.45;28.67
18/03/2022;12900.00;2975.55;28.59
18/03/2022;12925.00;2953.75;28.51
18/03/2022;12950.00;2931.95;28.43
18/03/2022;12975.00;2910.25;28.35
18/03/2022;13000.00;2888.50;28.27
18/03/2022;13025.00;2866.80;28.19
18/03/2022;13050.00;2845.20;28.11
18/03/2022;13075.00;2823.55;28.03
18/03/2022;13100.00;2802.00;27.95
18/03/2022;13125.00;2780.45;27.87
18/03/2022;13150.00;2758.95;27.79
18/03/2022;13175.00;2737.45;27.71
18/03/2022;13200.00;2716.05;27.63
18/03/2022;13225.00;2694.65;27.55
18/03/2022;13250.00;2673.30;27.47
18/03/2022;13275.00;2652.00;27.39
18/03/2022;13300.00;2630.70;27.31
18/03/2022;13325.00;2609.45;27.23
18/03/2022;13350.00;2588.25;27.15
18/03/2022;13375.00;2567.15;27.07
18/03/2022;13400.00;2546.00;26.99
18/03/2022;13425.00;2524.90;26.91
18/03/2022;13450.00;2503.90;26.83
18/03/2022;13475.00;2482.90;26.75
18/03/2022;13500.00;2462.00;26.68
18/03/2022;13525.00;2441.05;26.60
18/03/2022;13550.00;2420.25;26.52
18/03/2022;13575.00;2399.40;26.44
18/03/2022;13600.00;2378.70;26.36
18/03/2022;13625.00;2357.95;26.28
18/03/2022;13650.00;2337.30;26.20
18/03/2022;13675.00;2316.65;26.13
18/03/2022;13700.00;2296.10;26.05
18/03/2022;13725.00;2275.60;25.97
18/03/2022;13750.00;2255.10;25.89
18/03/2022;13775.00;2234.65;25.81
18/03/2022;13800.00;2214.25;25.74
18/03/2022;13825.00;2193.95;25.66
18/03/2022;13850.00;2173.70;25.58
18/03/2022;13875.00;2153.50;25.51
18/03/2022;13900.00;2133.30;25.43
18/03/2022;13925.00;2113.15;25.35
18/03/2022;13950.00;2093.10;25.27
18/03/2022;13975.00;2073.10;25.20
18/03/2022;14000.00;2053.15;25.12
18/03/2022;14025.00;2033.25;25.04
18/03/2022;14050.00;2013.45;24.97
18/03/2022;14075.00;1993.60;24.89
18/03/2022;14100.00;1973.90;24.81
18/03/2022;14125.00;1954.20;24.74
18/03/2022;14150.00;1934.65;24.66
18/03/2022;14175.00;1915.05;24.58
18/03/2022;14200.00;1895.60;24.51
18/03/2022;14225.00;1876.10;24.43
18/03/2022;14250.00;1856.75;24.35
18/03/2022;14275.00;1837.45;24.28
18/03/2022;14300.00;1818.20;24.20
18/03/2022;14325.00;1799.05;24.13
18/03/2022;14350.00;1779.95;24.05
18/03/2022;14375.00;1760.85;23.98
18/03/2022;14400.00;1741.90;23.90
18/03/2022;14425.00;1723.10;23.83
18/03/2022;14450.00;1704.30;23.76
18/03/2022;14475.00;1685.50;23.68
18/03/2022;14500.00;1666.75;23.60
18/03/2022;14525.00;1648.15;23.53
18/03/2022;14550.00;1629.60;23.46
18/03/2022;14575.00;1611.05;23.38
18/03/2022;14600.00;1592.65;23.31
18/03/2022;14625.00;1574.30;23.23
18/03/2022;14650.00;1556.05;23.16
18/03/2022;14675.00;1537.85;23.09
18/03/2022;14700.00;1519.70;23.01
18/03/2022;14725.00;1501.65;22.94
18/03/2022;14750.00;1483.65;22.86
18/03/2022;14775.00;1465.80;22.79
18/03/2022;14800.00;1448.00;22.72
18/03/2022;14825.00;1430.25;22.64
18/03/2022;14850.00;1412.60;22.57
18/03/2022;14875.00;1395.00;22.50
18/03/2022;14900.00;1377.55;22.43
18/03/2022;14925.00;1360.15;22.35
18/03/2022;14950.00;1342.80;22.28
18/03/2022;14975.00;1325.55;22.21
18/03/2022;15000.00;1312.00;22.22
18/03/2022;15025.00;1291.40;22.06
18/03/2022;15050.00;1280.65;22.13
18/03/2022;15075.00;1257.60;21.92
18/03/2022;15100.00;1240.80;21.85
18/03/2022;15125.00;1224.05;21.78
18/03/2022;15150.00;1207.40;21.71
18/03/2022;15175.00;1190.90;21.64
18/03/2022;15200.00;1174.65;21.57
18/03/2022;15225.00;1158.30;21.50
18/03/2022;15250.00;1142.05;21.43
18/03/2022;15275.00;1126.10;21.36
18/03/2022;15300.00;1110.10;21.29
18/03/2022;15325.00;1094.15;21.22
18/03/2022;15350.00;1078.30;21.15
18/03/2022;15375.00;1062.55;21.08
18/03/2022;15400.00;1046.95;21.01
18/03/2022;15425.00;1031.40;20.94
18/03/2022;15450.00;1015.70;20.87
18/03/2022;15475.00;1000.25;20.79
18/03/2022;15500.00;985.15;20.73
18/03/2022;15525.00;970.10;20.66
18/03/2022;15550.00;955.10;20.59
18/03/2022;15575.00;940.20;20.52
18/03/2022;15600.00;925.30;20.45
18/03/2022;15625.00;910.65;20.39
18/03/2022;15650.00;896.10;20.32
18/03/2022;15675.00;881.75;20.25
18/03/2022;15700.00;867.45;20.19
18/03/2022;15725.00;853.25;20.12
18/03/2022;15750.00;841.85;20.11
18/03/2022;15775.00;828.05;20.05
18/03/2022;15800.00;814.45;19.99
18/03/2022;15825.00;800.50;19.92
18/03/2022;15850.00;787.15;19.86
18/03/2022;15875.00;773.40;19.79
18/03/2022;15900.00;759.90;19.72
18/03/2022;15925.00;746.75;19.66
18/03/2022;15950.00;733.65;19.60
18/03/2022;15975.00;720.50;19.53
18/03/2022;16000.00;707.60;19.47
18/03/2022;16025.00;694.75;19.40
18/03/2022;16050.00;682.35;19.34
18/03/2022;16075.00;669.50;19.27
18/03/2022;16100.00;657.15;19.21
18/03/2022;16125.00;644.85;19.15
18/03/2022;16150.00;632.60;19.08
18/03/2022;16175.00;620.80;19.03
18/03/2022;16200.00;608.50;18.95
18/03/2022;16225.00;596.65;18.89
18/03/2022;16250.00;585.20;18.83
18/03/2022;16275.00;573.85;18.78
18/03/2022;16300.00;562.25;18.71
18/03/2022;16325.00;550.95;18.65
18/03/2022;16350.00;539.75;18.59
18/03/2022;16375.00;528.80;18.53
18/03/2022;16400.00;518.10;18.47
18/03/2022;16425.00;507.60;18.42
18/03/2022;16450.00;497.10;18.36
18/03/2022;16475.00;486.50;18.30
18/03/2022;16500.00;476.50;18.25
18/03/2022;16525.00;466.35;18.19
18/03/2022;16550.00;456.25;18.13
18/03/2022;16575.00;446.55;18.08
18/03/2022;16600.00;437.10;18.03
18/03/2022;16625.00;427.70;17.98
18/03/2022;16650.00;418.20;17.92
18/03/2022;16675.00;408.95;17.87
18/03/2022;16700.00;399.90;17.81
18/03/2022;16725.00;391.10;17.77
18/03/2022;16750.00;382.45;17.72
18/03/2022;16775.00;373.75;17.67
18/03/2022;16800.00;365.50;17.63
18/03/2022;16825.00;356.95;17.57
18/03/2022;16850.00;348.75;17.52
18/03/2022;16875.00;341.00;17.49
18/03/2022;16900.00;332.95;17.44
18/03/2022;16925.00;325.05;17.39
18/03/2022;16950.00;317.40;17.34
18/03/2022;16975.00;309.90;17.30
18/03/2022;17000.00;302.55;17.25
18/03/2022;17025.00;295.60;17.22
18/03/2022;17050.00;288.50;17.17
18/03/2022;17075.00;281.30;17.13
18/03/2022;17100.00;274.60;17.09
18/03/2022;17125.00;267.90;17.05
18/03/2022;17150.00;261.15;17.00
18/03/2022;17175.00;254.75;16.96
18/03/2022;17200.00;248.40;16.92
18/03/2022;17225.00;242.25;16.89
18/03/2022;17250.00;236.10;16.85
18/03/2022;17275.00;230.20;16.81
18/03/2022;17300.00;224.40;16.77
18/03/2022;17325.00;218.75;16.74
18/03/2022;17350.00;213.15;16.70
18/03/2022;17375.00;207.65;16.67
18/03/2022;17400.00;202.30;16.63
18/03/2022;17425.00;197.10;16.60
18/03/2022;17450.00;191.95;16.57
18/03/2022;17475.00;187.05;16.54
18/03/2022;17500.00;182.05;16.50
18/03/2022;17525.00;177.40;16.47
18/03/2022;17550.00;172.75;16.44
18/03/2022;17575.00;168.20;16.41
18/03/2022;17600.00;163.85;16.39
18/03/2022;17625.00;159.35;16.35
18/03/2022;17650.00;155.20;16.33
18/03/2022;17675.00;151.05;16.30
18/03/2022;17700.00;147.05;16.28
18/03/2022;17725.00;143.20;16.25
18/03/2022;17750.00;139.40;16.23
18/03/2022;17775.00;135.70;16.21
18/03/2022;17800.00;132.10;16.19
18/03/2022;17825.00;128.60;16.16
18/03/2022;17850.00;125.20;16.15
18/03/2022;17875.00;121.85;16.12
18/03/2022;17900.00;118.55;16.10
18/03/2022;17925.00;115.45;16.09
18/03/2022;17950.00;112.35;16.07
18/03/2022;17975.00;109.35;16.05
18/03/2022;18000.00;106.50;16.04
18/03/2022;18100.00;95.65;15.98
18/03/2022;18200.00;86.00;15.94
18/03/2022;18300.00;77.25;15.90
18/03/2022;18400.00;69.60;15.88
18/03/2022;18500.00;62.65;15.86
18/03/2022;18600.00;56.50;15.86
18/03/2022;18800.00;46.15;15.87
18/03/2022;19000.00;37.90;15.91
18/03/2022;19200.00;31.40;15.99
18/03/2022;19400.00;26.10;16.08
18/03/2022;19600.00;21.85;16.18
18/03/2022;19800.00;18.55;16.33
18/03/2022;20000.00;15.30;16.39
18/03/2022;20200.00;13.80;16.68
18/03/2022;20400.00;12.05;16.87
14/04/2022;11000.00;4730.35;34.33
14/04/2022;11100.00;4637.60;34.03
14/04/2022;11200.00;4544.90;33.71
14/04/2022;11300.00;4452.10;33.38
14/04/2022;11400.00;4359.75;33.05
14/04/2022;11500.00;4267.70;32.73
14/04/2022;11600.00;4175.95;32.41
14/04/2022;11700.00;4085.15;32.12
14/04/2022;11800.00;3994.10;31.80
14/04/2022;11900.00;3903.70;31.49
14/04/2022;12000.00;3812.75;31.15
14/04/2022;12100.00;3723.45;30.87
14/04/2022;12200.00;3633.90;30.56
14/04/2022;12300.00;3544.70;30.24
14/04/2022;12400.00;3456.00;29.93
14/04/2022;12500.00;3367.75;29.63
14/04/2022;12600.00;3279.95;29.32
14/04/2022;12700.00;3192.65;29.02
14/04/2022;12800.00;3102.70;28.61
14/04/2022;12900.00;3017.00;28.33
14/04/2022;13000.00;2931.50;28.03
14/04/2022;13100.00;2846.55;27.74
14/04/2022;13200.00;2762.90;27.47
14/04/2022;13300.00;2679.40;27.19
14/04/2022;13400.00;2596.30;26.90
14/04/2022;13500.00;2513.75;26.60
14/04/2022;13600.00;2432.05;26.32
14/04/2022;13700.00;2350.85;26.02
14/04/2022;13800.00;2270.60;25.74
14/04/2022;13900.00;2191.40;25.46
14/04/2022;14000.00;2112.85;25.17
14/04/2022;14025.00;2093.65;25.11
14/04/2022;14050.00;2073.85;25.03
14/04/2022;14075.00;2053.10;24.93
14/04/2022;14100.00;2035.35;24.89
14/04/2022;14125.00;2015.70;24.82
14/04/2022;14150.00;1996.45;24.74
14/04/2022;14175.00;1977.25;24.67
14/04/2022;14200.00;1957.20;24.58
14/04/2022;14225.00;1939.40;24.54
14/04/2022;14250.00;1920.05;24.46
14/04/2022;14275.00;1901.05;24.39
14/04/2022;14300.00;1882.20;24.32
14/04/2022;14325.00;1860.90;24.19
14/04/2022;14350.00;1842.35;24.13
14/04/2022;14375.00;1825.85;24.11
14/04/2022;14400.00;1802.85;23.94
14/04/2022;14425.00;1786.50;23.92
14/04/2022;14450.00;1768.10;23.85
14/04/2022;14475.00;1749.60;23.78
14/04/2022;14500.00;1731.25;23.71
14/04/2022;14525.00;1713.35;23.65
14/04/2022;14550.00;1694.75;23.58
14/04/2022;14575.00;1676.70;23.51
14/04/2022;14600.00;1659.10;23.45
14/04/2022;14625.00;1640.65;23.37
14/04/2022;14650.00;1623.25;23.32
14/04/2022;14675.00;1605.00;23.24
14/04/2022;14700.00;1587.40;23.18
14/04/2022;14725.00;1569.75;23.11
14/04/2022;14750.00;1551.90;23.04
14/04/2022;14775.00;1534.80;22.98
14/04/2022;14800.00;1517.30;22.91
14/04/2022;14825.00;1499.85;22.84
14/04/2022;14850.00;1483.05;22.79
14/04/2022;14875.00;1465.45;22.71
14/04/2022;14900.00;1448.30;22.65
14/04/2022;14925.00;1431.20;22.58
14/04/2022;14950.00;1414.30;22.52
14/04/2022;14975.00;1397.55;22.45
14/04/2022;15000.00;1380.90;22.39
14/04/2022;15025.00;1360.55;22.25
14/04/2022;15050.00;1343.80;22.18
14/04/2022;15075.00;1330.65;22.19
14/04/2022;15100.00;1310.65;22.05
14/04/2022;15125.00;1297.75;22.06
14/04/2022;15150.00;1277.75;21.92
14/04/2022;15175.00;1265.05;21.93
14/04/2022;15200.00;1249.00;21.86
14/04/2022;15225.00;1233.15;21.80
14/04/2022;15250.00;1216.90;21.73
14/04/2022;15275.00;1200.95;21.67
14/04/2022;15300.00;1185.15;21.60
14/04/2022;15325.00;1169.40;21.54
14/04/2022;15350.00;1153.75;21.47
14/04/2022;15375.00;1138.20;21.41
14/04/2022;15400.00;1122.75;21.34
14/04/2022;15425.00;1107.35;21.28
14/04/2022;15450.00;1092.10;21.21
14/04/2022;15475.00;1076.95;21.15
14/04/2022;15500.00;1061.90;21.09
14/04/2022;15525.00;1046.90;21.02
14/04/2022;15550.00;1032.00;20.96
14/04/2022;15575.00;1017.25;20.89
14/04/2022;15600.00;1002.60;20.83
14/04/2022;15625.00;988.05;20.77
14/04/2022;15650.00;973.60;20.71
14/04/2022;15675.00;959.25;20.64
14/04/2022;15700.00;944.95;20.58
14/04/2022;15725.00;930.85;20.52
14/04/2022;15750.00;916.80;20.46
14/04/2022;15775.00;902.85;20.40
14/04/2022;15800.00;889.05;20.34
14/04/2022;15825.00;875.30;20.27
14/04/2022;15850.00;861.70;20.21
14/04/2022;15875.00;848.20;20.15
14/04/2022;15900.00;834.85;20.09
14/04/2022;15925.00;821.55;20.03
14/04/2022;15950.00;808.40;19.97
14/04/2022;15975.00;795.35;19.91
14/04/2022;16000.00;782.45;19.85
14/04/2022;16100.00;731.35;19.61
14/04/2022;16200.00;683.20;19.39
14/04/2022;16300.00;636.50;19.17
14/04/2022;16400.00;591.75;18.95
14/04/2022;16500.00;548.95;18.73
14/04/2022;16600.00;508.20;18.52
14/04/2022;16700.00;469.55;18.32
14/04/2022;16800.00;432.95;18.13
14/04/2022;16900.00;398.40;17.95
14/04/2022;17000.00;365.70;17.76
14/04/2022;17100.00;335.25;17.59
14/04/2022;17200.00;306.45;17.42
14/04/2022;17300.00;279.60;17.26
14/04/2022;17400.00;254.95;17.12
14/04/2022;17500.00;232.15;16.99
14/04/2022;17600.00;211.20;16.86
14/04/2022;17700.00;191.85;16.75
14/04/2022;17800.00;174.10;16.64
14/04/2022;17900.00;158.00;16.55
14/04/2022;18000.00;143.25;16.46
14/04/2022;18100.00;129.90;16.39
14/04/2022;18200.00;117.75;16.32
14/04/2022;18300.00;106.70;16.27
14/04/2022;18400.00;96.80;16.22
14/04/2022;18500.00;87.85;16.19
14/04/2022;18600.00;79.75;16.16
14/04/2022;18700.00;72.55;16.14
14/04/2022;18800.00;65.95;16.13
14/04/2022;18900.00;61.00;16.18
14/04/2022;19000.00;55.55;16.18
20/05/2022;11000.00;4754.60;33.41
20/05/2022;11100.00;4662.60;33.11
20/05/2022;11200.00;4570.95;32.82
20/05/2022;11300.00;4479.55;32.53
20/05/2022;11400.00;4388.45;32.23
20/05/2022;11500.00;4297.75;31.95
20/05/2022;11600.00;4207.35;31.66
20/05/2022;11700.00;4116.65;31.34
20/05/2022;11800.00;4026.95;31.06
20/05/2022;11900.00;3937.65;30.77
20/05/2022;12000.00;3848.75;30.49
20/05/2022;12100.00;3760.20;30.21
20/05/2022;12200.00;3672.20;29.93
20/05/2022;12300.00;3584.60;29.65
20/05/2022;12400.00;3497.50;29.37
20/05/2022;12500.00;3410.80;29.09
20/05/2022;12600.00;3324.45;28.81
20/05/2022;12700.00;3238.85;28.54
20/05/2022;12800.00;3153.75;28.27
20/05/2022;12900.00;3069.30;28.00
20/05/2022;13000.00;2985.15;27.73
20/05/2022;13100.00;2901.95;27.46
20/05/2022;13200.00;2819.25;27.20
20/05/2022;13300.00;2736.95;26.92
20/05/2022;13400.00;2655.50;26.66
20/05/2022;13500.00;2574.80;26.40
20/05/2022;13600.00;2494.50;26.13
20/05/2022;13700.00;2415.15;25.86
20/05/2022;13800.00;2336.05;25.59
20/05/2022;13900.00;2258.15;25.32
20/05/2022;14000.00;2181.40;25.07
20/05/2022;14025.00;2162.15;25.00
20/05/2022;14050.00;2143.20;24.94
20/05/2022;14075.00;2124.00;24.87
20/05/2022;14100.00;2105.10;24.81
20/05/2022;14125.00;2086.20;24.74
20/05/2022;14150.00;2067.35;24.68
20/05/2022;14175.00;2048.60;24.61
20/05/2022;14200.00;2029.90;24.55
20/05/2022;14225.00;2011.20;24.48
20/05/2022;14250.00;1992.65;24.42
20/05/2022;14275.00;1974.10;24.36
20/05/2022;14300.00;1955.60;24.29
20/05/2022;14325.00;1937.20;24.23
20/05/2022;14350.00;1918.85;24.16
20/05/2022;14375.00;1900.55;24.10
20/05/2022;14400.00;1882.30;24.04
20/05/2022;14425.00;1864.15;23.97
20/05/2022;14450.00;1846.05;23.91
20/05/2022;14475.00;1828.00;23.85
20/05/2022;14500.00;1810.05;23.79
20/05/2022;14525.00;1792.15;23.72
20/05/2022;14550.00;1774.30;23.66
20/05/2022;14575.00;1756.55;23.60
20/05/2022;14600.00;1738.85;23.54
20/05/2022;14625.00;1721.20;23.47
20/05/2022;14650.00;1703.60;23.41
20/05/2022;14675.00;1686.10;23.35
20/05/2022;14700.00;1668.70;23.29
20/05/2022;14725.00;1653.05;23.26
20/05/2022;14750.00;1634.05;23.16
20/05/2022;14775.00;1616.80;23.10
20/05/2022;14800.00;1599.65;23.04
20/05/2022;14825.00;1582.60;22.98
20/05/2022;14850.00;1565.60;22.92
20/05/2022;14875.00;1549.80;22.88
20/05/2022;14900.00;1530.90;22.77
20/05/2022;14925.00;1515.05;22.73
20/05/2022;14950.00;1501.55;22.74
20/05/2022;14975.00;1481.70;22.61
20/05/2022;15000.00;1468.40;22.61
20/05/2022;15025.00;1451.50;22.54
20/05/2022;15050.00;1433.80;22.46
20/05/2022;15075.00;1416.05;22.37
20/05/2022;15100.00;1402.65;22.37
20/05/2022;15125.00;1383.65;22.25
20/05/2022;15150.00;1367.55;22.19
20/05/2022;15175.00;1351.60;22.13
20/05/2022;15200.00;1334.90;22.05
20/05/2022;15225.00;1319.90;22.01
20/05/2022;15250.00;1304.15;21.95
20/05/2022;15275.00;1288.50;21.89
20/05/2022;15300.00;1272.90;21.83
20/05/2022;15325.00;1257.45;21.77
20/05/2022;15350.00;1242.05;21.72
20/05/2022;15375.00;1226.75;21.66
20/05/2022;15400.00;1211.50;21.60
20/05/2022;15425.00;1196.35;21.54
20/05/2022;15450.00;1181.40;21.48
20/05/2022;15475.00;1166.40;21.43
20/05/2022;15500.00;1151.55;21.37
20/05/2022;15525.00;1136.75;21.31
20/05/2022;15550.00;1122.10;21.25
20/05/2022;15575.00;1107.50;21.20
20/05/2022;15600.00;1093.00;21.14
20/05/2022;15625.00;1078.65;21.08
20/05/2022;15650.00;1064.30;21.03
20/05/2022;15675.00;1050.10;20.97
20/05/2022;15700.00;1036.00;20.91
20/05/2022;15725.00;1022.00;20.86
20/05/2022;15750.00;1008.05;20.80
20/05/2022;15775.00;994.25;20.75
20/05/2022;15800.00;980.50;20.69
20/05/2022;15825.00;966.90;20.63
20/05/2022;15850.00;953.40;20.58
20/05/2022;15875.00;939.95;20.52
20/05/2022;15900.00;926.50;20.47
20/05/2022;15925.00;913.40;20.42
20/05/2022;15950.00;900.30;20.36
20/05/2022;15975.00;887.25;20.31
20/05/2022;16000.00;874.30;20.25
20/05/2022;16100.00;823.70;20.04
20/05/2022;16200.00;774.75;19.83
20/05/2022;16300.00;727.55;19.62
20/05/2022;16400.00;682.10;19.42
20/05/2022;16500.00;638.45;19.23
20/05/2022;16600.00;596.55;19.04
20/05/2022;16700.00;556.50;18.85
20/05/2022;16800.00;518.25;18.67
20/05/2022;16900.00;481.65;18.49
20/05/2022;17000.00;445.50;18.28
20/05/2022;17100.00;412.95;18.12
20/05/2022;17200.00;382.45;17.97
20/05/2022;17300.00;353.95;17.84
20/05/2022;17400.00;326.40;17.69
20/05/2022;17500.00;301.25;17.57
20/05/2022;17600.00;276.75;17.42
20/05/2022;17700.00;254.15;17.30
20/05/2022;17800.00;234.10;17.20
20/05/2022;17900.00;214.40;17.08
20/05/2022;18000.00;197.25;17.01
20/05/2022;18100.00;180.45;16.91
20/05/2022;18200.00;165.20;16.82
20/05/2022;18300.00;151.15;16.74
20/05/2022;18400.00;138.50;16.68
20/05/2022;18500.00;127.05;16.63
20/05/2022;18600.00;116.25;16.58
20/05/2022;18700.00;106.60;16.54
20/05/2022;18800.00;97.75;16.51
20/05/2022;18900.00;89.75;16.49
20/05/2022;19000.00;82.45;16.47
17/06/2022;7000.00;1877.96;0.00
17/06/2022;7100.00;5135.56;0.00
17/06/2022;7200.00;1682.76;0.00
17/06/2022;7300.00;4940.21;0.00
17/06/2022;7400.00;4843.11;0.00
17/06/2022;7500.00;1389.86;0.00
17/06/2022;7600.00;4648.31;0.00
17/06/2022;7700.00;4551.11;0.00
17/06/2022;7800.00;4453.81;0.00
17/06/2022;7900.00;1001.11;0.00
17/06/2022;8000.00;4259.76;0.00
17/06/2022;9000.00;6652.10;38.94
17/06/2022;9100.00;6556.55;38.63
17/06/2022;9200.00;6461.35;38.33
17/06/2022;9300.00;6366.20;38.03
17/06/2022;9400.00;6270.65;37.69
17/06/2022;9500.00;6176.25;37.42
17/06/2022;9600.00;6081.40;37.11
17/06/2022;9700.00;5986.50;36.78
17/06/2022;9800.00;5892.45;36.50
17/06/2022;9900.00;5798.20;36.19
17/06/2022;10000.00;5704.20;35.89
17/06/2022;10100.00;5610.40;35.59
17/06/2022;10200.00;5517.15;35.31
17/06/2022;10300.00;5423.85;35.02
17/06/2022;10400.00;5330.80;34.73
17/06/2022;10500.00;5237.95;34.43
17/06/2022;10600.00;5145.55;34.15
17/06/2022;10700.00;5052.85;33.85
17/06/2022;10800.00;4960.85;33.56
17/06/2022;10900.00;4869.60;33.30
17/06/2022;11000.00;4777.90;33.00
17/06/2022;11100.00;4686.80;32.72
17/06/2022;11200.00;4596.35;32.46
17/06/2022;11300.00;4505.65;32.17
17/06/2022;11400.00;4415.75;31.90
17/06/2022;11500.00;4326.20;31.64
17/06/2022;11600.00;4236.35;31.35
17/06/2022;11700.00;4147.45;31.08
17/06/2022;11800.00;4059.25;30.83
17/06/2022;11900.00;3970.65;30.54
17/06/2022;12000.00;3883.05;30.28
17/06/2022;12100.00;3796.00;30.03
17/06/2022;12200.00;3708.95;29.76
17/06/2022;12300.00;3623.05;29.51
17/06/2022;12400.00;3536.30;29.23
17/06/2022;12425.00;3515.25;29.17
17/06/2022;12450.00;3494.05;29.11
17/06/2022;12475.00;3472.90;29.05
17/06/2022;12500.00;3451.00;28.97
17/06/2022;12525.00;3429.85;28.91
17/06/2022;12550.00;3409.10;28.86
17/06/2022;12575.00;3387.90;28.80
17/06/2022;12600.00;3366.75;28.73
17/06/2022;12625.00;3345.55;28.67
17/06/2022;12650.00;3324.45;28.60
17/06/2022;12675.00;3303.30;28.54
17/06/2022;12700.00;3281.75;28.46
17/06/2022;12725.00;3261.15;28.41
17/06/2022;12750.00;3239.90;28.33
17/06/2022;12775.00;3218.95;28.27
17/06/2022;12800.00;3198.45;28.22
17/06/2022;12825.00;3177.25;28.14
17/06/2022;12850.00;3156.70;28.09
17/06/2022;12875.00;3135.85;28.02
