Date,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,Open Int,Vol/OI,IV,Time
211130,3510.00,0.20,896.40,898.55,900.70,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
211130,3520.00,0.20,887.00,889.15,891.30,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3525.00,0.20,882.30,884.45,886.60,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3530.00,0.20,877.60,879.75,881.90,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3540.00,0.19,868.30,870.40,872.50,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3550.00,0.19,858.90,861.05,863.20,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3560.00,0.19,849.60,851.70,853.80,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3570.00,0.19,841.60,842.20,842.80,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
211130,3575.00,0.19,837.00,837.55,838.10,846.53,846.53,unch,2.00,0.00,0.00,0.30,07/27/21
211130,3580.00,0.18,832.30,832.85,833.40,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
211130,3590.00,0.18,823.00,823.55,824.10,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
211130,3600.00,0.18,813.70,814.25,814.80,823.38,823.38,unch,2.00,0.00,0.00,0.30,07/27/21
211130,3610.00,0.18,804.40,805.00,805.60,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
211130,3620.00,0.17,795.10,795.70,796.30,724.76,724.76,unch,2.00,0.00,0.00,0.30,44203.00
211130,3625.00,0.17,790.50,791.10,791.70,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
211130,3630.00,0.17,785.90,786.50,787.10,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
211130,3640.00,0.17,776.60,777.20,777.80,771.00,771.00,unch,1.00,1.00,1.00,0.29,44537.00
211130,3650.00,0.17,767.40,768.00,768.60,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
211130,3660.00,0.17,758.20,758.80,759.40,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
211130,3670.00,0.16,749.00,749.60,750.20,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
211130,3675.00,0.16,744.40,745.00,745.60,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
211130,3680.00,0.16,739.80,740.40,741.00,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
211130,3690.00,0.16,730.60,731.25,731.90,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
211130,3700.00,0.16,721.50,722.10,722.70,642.05,51.34,0.09,1.00,2.00,0.50,0.28,44415.00
211130,3710.00,0.15,712.40,713.00,713.60,554.99,554.99,unch,2.00,1.00,2.00,0.28,44261.00
211130,3720.00,0.15,703.20,703.85,704.50,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
211130,3725.00,0.15,698.70,699.30,699.90,620.05,620.05,unch,1.00,1.00,1.00,0.28,44415.00
211130,3730.00,0.15,694.10,694.75,695.40,563.93,563.93,unch,1.00,1.00,1.00,0.28,06/23/21
211130,3740.00,0.15,685.10,685.70,686.30,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
211130,3750.00,0.15,676.00,676.60,677.20,558.28,12.22,0.02,4.00,4.00,1.00,0.28,06/15/21
211130,3760.00,0.14,666.90,667.55,668.20,567.86,567.86,unch,2.00,1.00,2.00,0.27,06/28/21
211130,3770.00,0.14,657.90,658.55,659.20,0.00,0.00,unch,0.00,0.00,0.00,0.27,N/A
211130,3775.00,0.14,653.40,654.05,654.70,582.00,100.89,0.21,1.00,24.00,0.04,0.27,44415.00
211130,3780.00,0.14,648.90,649.55,650.20,520.58,520.58,unch,1.00,1.00,1.00,0.27,06/23/21
211130,3790.00,0.14,639.90,640.55,641.20,0.00,0.00,unch,0.00,0.00,0.00,0.27,N/A
211130,3800.00,0.13,631.00,631.60,632.20,635.35,34.29,0.06,1.00,61.00,0.02,0.27,07/28/21
211130,3810.00,0.13,622.00,622.65,623.30,626.36,626.36,unch,1.00,0.00,0.00,0.27,44235.00
211130,3820.00,0.13,613.10,613.75,614.40,0.00,0.00,unch,0.00,0.00,0.00,0.27,N/A
211130,3825.00,0.13,608.60,609.25,609.90,483.15,-1.30,0.00,3.00,4.00,0.75,0.26,44506.00
211130,3830.00,0.13,604.20,604.85,605.50,477.78,477.78,unch,2.00,1.00,2.00,0.26,44506.00
211130,3840.00,0.12,595.30,595.95,596.60,0.00,0.00,unch,0.00,0.00,0.00,0.26,N/A
211130,3850.00,0.12,586.40,587.05,587.70,599.10,125.24,0.26,1.00,1.00,1.00,0.26,07/23/21
211130,3860.00,0.12,577.60,578.25,578.90,0.00,0.00,unch,0.00,0.00,0.00,0.26,N/A
211130,3870.00,0.12,568.80,569.45,570.10,0.00,0.00,unch,0.00,0.00,0.00,0.26,N/A
211130,3875.00,0.12,564.40,565.05,565.70,497.00,57.02,0.13,1.00,23.00,0.04,0.26,44415.00
211130,3880.00,0.12,560.00,560.65,561.30,0.00,0.00,unch,0.00,0.00,0.00,0.26,N/A
211130,3890.00,0.11,551.20,551.90,552.60,546.34,120.06,0.28,3.00,2.00,1.50,0.25,07/23/21
211130,3900.00,0.11,542.50,543.15,543.80,419.18,419.18,unch,140.00,70.00,2.00,0.25,44506.00
211130,3910.00,0.11,533.80,534.45,535.10,411.66,411.66,unch,2.00,1.00,2.00,0.25,44506.00
211130,3920.00,0.11,525.10,525.75,526.40,408.49,408.49,unch,1.00,1.00,1.00,0.25,44506.00
211130,3925.00,0.11,520.70,521.40,522.10,539.58,127.65,0.31,2.00,65.00,0.03,0.25,44235.00
211130,3930.00,0.10,516.40,517.05,517.70,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
211130,3940.00,0.10,507.70,508.40,509.10,504.80,41.90,0.09,1.00,20.00,0.05,0.25,07/27/21
211130,3950.00,0.10,499.10,499.80,500.50,389.23,-1.68,0.00,2.00,6.00,0.33,0.24,06/16/21
211130,3960.00,0.10,490.50,491.20,491.90,376.08,376.08,unch,2.00,1.00,2.00,0.24,44445.00
211130,3970.00,0.10,481.90,482.60,483.30,499.96,23.79,0.05,2.00,2.00,1.00,0.24,44235.00
211130,3975.00,0.09,477.70,478.35,479.00,495.61,123.98,0.33,1.00,60.00,0.02,0.24,44235.00
211130,3980.00,0.09,473.40,474.10,474.80,362.21,362.21,unch,2.00,1.00,2.00,0.24,44445.00
211130,3990.00,0.09,464.90,465.55,466.20,459.50,459.50,unch,12.00,0.00,0.00,0.24,07/23/21
211130,4000.00,0.09,456.40,457.10,457.80,462.77,13.18,0.03,1.00,104.00,0.01,0.24,44235.00
211130,4010.00,0.09,447.90,448.60,449.30,442.85,442.85,unch,12.00,0.00,0.00,0.23,07/23/21
211130,4020.00,0.08,439.50,440.20,440.90,435.23,100.93,0.30,13.00,1.00,13.00,0.23,07/23/21
211130,4025.00,0.08,435.30,436.00,436.70,431.07,99.95,0.30,60.00,2.00,30.00,0.23,07/23/21
211130,4030.00,0.08,431.10,431.80,432.50,423.99,101.00,0.31,2.00,18.00,0.11,0.23,07/23/21
211130,4040.00,0.08,422.70,423.40,424.10,417.93,102.42,0.32,2.00,1.00,2.00,0.23,07/23/21
211130,4050.00,0.08,414.40,415.10,415.80,366.50,59.53,0.19,1.00,22.00,0.05,0.23,07/20/21
211130,4060.00,0.07,406.10,406.80,407.50,353.90,72.19,0.26,1.00,1.00,1.00,0.23,07/20/21
211130,4070.00,0.07,397.80,398.50,399.20,274.65,274.65,unch,1.00,1.00,1.00,0.22,44261.00
211130,4075.00,0.07,393.70,394.40,395.10,342.60,51.41,0.18,1.00,2.00,0.50,0.22,07/20/21
211130,4080.00,0.07,389.50,390.20,390.90,0.00,0.00,unch,0.00,0.00,0.00,0.22,N/A
211130,4090.00,0.07,381.30,382.00,382.70,334.80,334.80,unch,1.00,1.00,1.00,0.22,07/20/21
211130,4100.00,0.07,373.20,373.90,374.60,272.23,272.23,unch,2.00,1.00,2.00,0.22,44445.00
211130,4110.00,0.06,365.00,365.70,366.40,319.00,57.76,0.22,4.00,4.00,1.00,0.22,07/20/21
211130,4120.00,0.06,356.90,357.60,358.30,242.47,242.47,unch,2.00,1.00,2.00,0.22,44233.00
211130,4125.00,0.06,352.90,353.60,354.30,307.40,72.23,0.31,6.00,6.00,1.00,0.22,07/20/21
211130,4130.00,0.06,348.90,349.60,350.30,301.00,301.00,unch,4.00,4.00,1.00,0.21,07/20/21
211130,4140.00,0.06,340.80,341.50,342.20,296.20,296.20,unch,2.00,2.00,1.00,0.21,07/20/21
211130,4150.00,0.05,332.80,333.55,334.30,339.60,53.70,0.19,1.00,3.00,0.33,0.21,44235.00
211130,4160.00,0.05,324.90,325.60,326.30,278.30,278.30,unch,4.00,6.00,0.67,0.21,07/20/21
211130,4170.00,0.05,317.00,317.70,318.40,273.30,-15.80,-0.05,6.00,8.00,0.75,0.21,07/20/21
211130,4175.00,0.05,313.10,313.80,314.50,319.70,52.60,0.20,1.00,4.00,0.25,0.21,44235.00
211130,4180.00,0.05,309.10,309.85,310.60,261.90,-19.60,-0.07,4.00,6.00,0.67,0.21,07/20/21
211130,4190.00,0.04,301.30,302.05,302.80,218.24,218.24,unch,1.00,1.00,1.00,0.20,07/19/21
211130,4200.00,0.04,293.60,294.30,295.00,272.02,60.76,0.29,1.00,77.00,0.01,0.20,07/22/21
211130,4210.00,0.04,285.90,286.60,287.30,261.00,79.08,0.43,2.00,11.00,0.18,0.20,07/16/21
211130,4220.00,0.04,278.20,278.90,279.60,256.84,16.34,0.07,1.00,7.00,0.14,0.20,07/22/21
211130,4225.00,0.04,274.40,275.10,275.80,247.57,20.42,0.09,20.00,47.00,0.43,0.20,07/21/21
211130,4230.00,0.04,270.60,271.30,272.00,195.73,-64.66,-0.25,1.00,6.00,0.17,0.20,07/19/21
211130,4240.00,0.03,263.00,263.75,264.50,239.00,-16.80,-0.07,3.00,9.00,0.33,0.20,07/16/21
211130,4250.00,0.03,255.60,256.30,257.00,269.11,49.60,0.23,1.00,70.00,0.01,0.19,07/23/21
211130,4260.00,0.03,248.20,248.90,249.60,224.70,53.40,0.31,9.00,13.00,0.69,0.19,07/16/21
211130,4270.00,0.03,240.80,241.50,242.20,216.50,-15.18,-0.07,28.00,37.00,0.76,0.19,07/16/21
211130,4275.00,0.03,237.20,237.85,238.50,215.78,15.00,0.07,20.00,109.00,0.18,0.19,07/22/21
211130,4280.00,0.02,233.50,234.20,234.90,198.86,-13.04,-0.06,4.00,31.00,0.13,0.19,07/20/21
211130,4290.00,0.02,226.50,227.10,227.70,156.90,-49.40,-0.24,1.00,26.00,0.04,0.19,07/19/21
211130,4300.00,0.02,219.30,219.90,220.50,194.90,-13.15,-0.06,7.00,283.00,0.02,0.18,07/16/21
211130,4310.00,0.02,212.30,212.85,213.40,201.25,-2.85,-0.01,3.00,21.00,0.14,0.18,07/15/21
211130,4320.00,0.02,205.20,205.80,206.40,181.25,-17.25,-0.09,4.00,41.00,0.10,0.18,07/21/21
211130,4325.00,0.01,201.80,202.35,202.90,178.04,10.24,0.06,4.00,68.00,0.06,0.18,07/21/21
211130,4330.00,0.01,198.30,198.90,199.50,186.00,2.90,0.02,10.00,10.00,1.00,0.18,07/16/21
211130,4340.00,0.01,191.40,192.00,192.60,180.70,69.45,0.62,7.00,18.00,0.39,0.18,07/13/21
211130,4350.00,0.01,184.70,185.30,185.90,184.22,-5.20,-0.03,4.00,1212.00,0.00,0.18,44235.00
211130,4360.00,0.01,178.00,178.60,179.20,0.00,0.00,unch,0.00,1.00,0.00,0.17,N/A
211130,4370.00,0.00,171.40,172.00,172.60,122.28,-0.43,0.00,1.00,2.00,0.50,0.17,07/19/21
211130,4375.00,0.00,168.10,168.75,169.40,162.23,-0.54,0.00,24.00,51.00,0.47,0.17,07/14/21
211130,4380.00,0.00,164.90,165.50,166.10,159.57,159.57,unch,1.00,1.00,1.00,0.17,44537.00
211130,4390.00,0.00,158.50,159.10,159.70,142.50,50.35,0.55,7.00,27.00,0.26,0.17,07/15/21
211130,4400.00,0.00,152.20,152.80,153.40,155.45,-8.25,-0.05,8.00,711.00,0.01,0.17,44235.00
211130,4410.00,-0.01,146.00,146.65,147.30,95.20,20.97,0.28,1.00,36.00,0.03,0.17,07/19/21
211130,4420.00,-0.01,139.90,140.55,141.20,112.00,-13.30,-0.11,1.00,29.00,0.03,0.16,07/20/21
211130,4425.00,-0.01,136.90,137.55,138.20,137.90,-6.62,-0.05,20.00,157.00,0.13,0.16,07/27/21
211130,4430.00,-0.01,134.00,134.60,135.20,92.28,-37.37,-0.29,1.00,18.00,0.06,0.16,07/19/21
211130,4440.00,-0.01,128.10,128.75,129.40,0.00,0.00,unch,0.00,0.00,0.00,0.16,N/A
211130,4450.00,-0.01,122.40,123.05,123.70,130.77,-1.33,-0.01,28.00,732.00,0.04,0.16,07/30/21
211130,4460.00,-0.02,116.80,117.45,118.10,131.77,61.62,0.88,3.00,51.00,0.06,0.16,07/29/21
211130,4470.00,-0.02,111.40,112.00,112.60,64.78,64.78,unch,3.00,4.00,0.75,0.16,07/19/21
211130,4475.00,-0.02,108.70,109.30,109.90,112.06,-3.91,-0.03,8.00,40.00,0.20,0.15,44235.00
211130,4480.00,-0.02,106.10,106.70,107.30,119.30,28.99,0.32,1.00,87.00,0.01,0.15,07/29/21
211130,4490.00,-0.02,100.90,101.50,102.10,108.31,28.89,0.36,8.00,21.00,0.38,0.15,07/28/21
211130,4500.00,-0.03,95.80,96.40,97.00,112.20,9.14,0.09,121.00,1190.00,0.10,0.15,07/29/21
211130,4510.00,-0.03,91.00,91.55,92.10,98.40,17.40,0.21,10.00,24.00,0.42,0.15,07/23/21
211130,4520.00,-0.03,86.20,86.75,87.30,100.95,24.33,0.32,4.00,67.00,0.06,0.15,07/29/21
211130,4525.00,-0.03,83.90,84.45,85.00,98.38,25.78,0.36,4.00,32.00,0.13,0.15,07/26/21
211130,4530.00,-0.03,81.70,82.20,82.70,85.50,39.40,0.85,15.00,8.00,1.88,0.15,07/27/21
211130,4540.00,-0.03,77.20,77.75,78.30,66.25,66.25,unch,2.00,2.00,1.00,0.14,44446.00
211130,4550.00,-0.04,72.90,73.40,73.90,80.39,4.75,0.06,12.00,1157.00,0.01,0.14,07/28/21
211130,4560.00,-0.04,68.80,69.30,69.80,69.40,31.50,0.83,13.00,21.00,0.62,0.14,07/14/21
211130,4570.00,-0.04,64.90,65.35,65.80,65.60,0.10,0.00,26.00,60.00,0.43,0.14,07/14/21
211130,4575.00,-0.04,62.90,63.35,63.80,66.54,-2.17,-0.03,1.00,57.00,0.02,0.14,07/30/21
211130,4580.00,-0.04,61.10,61.50,61.90,67.00,3.40,0.05,13.00,21.00,0.62,0.14,07/23/21
211130,4590.00,-0.05,57.40,57.80,58.20,70.20,3.83,0.06,10.00,0.00,0.00,0.14,07/29/21
211130,4600.00,-0.05,53.90,54.30,54.70,60.10,0.77,0.01,17.00,14.00,1.21,0.14,44235.00
211130,4610.00,-0.05,50.60,51.00,51.40,50.21,-3.00,-0.06,2.00,5.00,0.40,0.14,07/23/21
211130,4620.00,-0.05,47.40,47.80,48.20,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4625.00,-0.05,45.90,46.25,46.60,47.94,-6.56,-0.12,15.00,140.00,0.11,0.13,07/30/21
211130,4630.00,-0.06,44.40,44.75,45.10,31.40,5.85,0.23,24.00,26.00,0.92,0.13,44203.00
211130,4640.00,-0.06,41.50,41.85,42.20,44.91,-1.51,-0.03,2.00,7.00,0.29,0.13,07/30/21
211130,4650.00,-0.06,38.80,39.15,39.50,42.13,-3.97,-0.09,89.00,16.00,5.56,0.13,07/30/21
211130,4660.00,-0.06,36.20,36.55,36.90,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4670.00,-0.06,33.80,34.15,34.50,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4675.00,-0.07,32.70,33.00,33.30,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4680.00,-0.07,31.60,31.90,32.20,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4690.00,-0.07,29.40,29.70,30.00,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4700.00,-0.07,27.40,27.70,28.00,31.20,-2.95,-0.09,5.00,50.00,0.10,0.13,07/28/21
211130,4710.00,-0.07,25.50,25.80,26.10,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4720.00,-0.08,23.80,24.05,24.30,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
211130,4725.00,-0.08,22.90,23.20,23.50,30.50,1.55,0.05,4.00,37.00,0.11,0.13,07/26/21
211130,4730.00,-0.08,22.10,22.40,22.70,22.69,22.69,unch,1.00,1.00,1.00,0.13,07/14/21
211130,4740.00,-0.08,20.60,20.85,21.10,21.50,21.50,unch,19.00,19.00,1.00,0.13,07/15/21
211130,4750.00,-0.08,19.20,19.45,19.70,23.60,2.07,0.10,16.00,45.00,0.36,0.12,07/29/21
211130,4760.00,-0.09,17.80,18.05,18.30,23.01,7.24,0.46,11.00,11.00,1.00,0.12,07/23/21
211130,4770.00,-0.09,16.60,16.85,17.10,21.46,6.14,0.40,11.00,12.00,0.92,0.12,07/23/21
211130,4775.00,-0.09,16.00,16.25,16.50,0.00,0.00,unch,0.00,1.00,0.00,0.12,N/A
211130,4780.00,-0.09,15.40,15.65,15.90,16.42,16.42,unch,1.00,0.00,0.00,0.12,07/30/21
211130,4790.00,-0.09,14.40,14.60,14.80,15.37,15.37,unch,1.00,0.00,0.00,0.12,07/30/21
211130,4800.00,-0.09,13.40,13.60,13.80,11.15,11.15,unch,2.00,3.00,0.67,0.12,07/16/21
211130,4825.00,-0.10,11.20,11.40,11.60,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
211130,4850.00,-0.11,9.30,9.55,9.80,10.92,2.18,0.25,10.00,13.00,0.77,0.12,07/27/21
211130,4875.00,-0.11,7.70,7.95,8.20,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
211130,4900.00,-0.12,6.40,6.65,6.90,6.90,0.90,0.15,1.00,111.00,0.01,0.12,44235.00
211130,4950.00,-0.13,4.50,4.70,4.90,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
211130,5000.00,-0.14,3.20,3.40,3.60,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
211130,5100.00,-0.16,1.65,1.80,1.95,2.10,2.10,unch,10.00,20.00,0.50,0.12,44384.00
211130,5200.00,-0.19,0.95,1.08,1.20,0.86,-0.79,-0.48,1.00,1.00,1.00,0.13,06/22/21
211130,5300.00,-0.21,0.55,0.68,0.80,0.55,0.55,unch,1.00,6.00,0.17,0.13,06/22/21
211130,5400.00,-0.23,0.35,0.48,0.60,0.00,0.00,unch,0.00,0.00,0.00,0.14,N/A
211130,5500.00,-0.25,0.25,0.35,0.45,0.48,0.48,unch,1.00,1.00,1.00,0.15,06/16/21
211130,5600.00,-0.28,0.15,0.28,0.40,0.00,0.00,unch,0.00,0.00,0.00,0.15,N/A
211130,5700.00,-0.30,0.10,0.22,0.35,0.00,0.00,unch,0.00,0.00,0.00,0.16,N/A
211130,5800.00,-0.32,0.10,0.20,0.30,0.00,0.00,unch,0.00,0.00,0.00,0.17,N/A
211130,5900.00,-0.34,0.05,0.15,0.25,0.00,0.00,unch,0.00,0.00,0.00,0.17,N/A
211130,6000.00,-0.37,0.05,0.15,0.25,0.10,0.00,unch,10.00,110.00,0.09,0.18,07/22/21
211130,6100.00,-0.39,0.05,0.08,0.10,0.10,0.10,unch,10.00,10.00,1.00,0.18,07/15/21
211130,6200.00,-0.41,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
211217,100.00,0.98,4263.60,4266.00,4268.40,0.00,0.00,unch,0.00,0.00,0.00,2.55,N/A
211217,200.00,0.95,4163.80,4166.25,4168.70,0.00,0.00,unch,0.00,0.00,0.00,2.06,N/A
211217,300.00,0.93,4064.00,4066.40,4068.80,0.00,0.00,unch,0.00,0.00,0.00,1.22,N/A
211217,400.00,0.91,3964.20,3966.60,3969.00,0.00,0.00,unch,0.00,0.00,0.00,1.24,N/A
211217,500.00,0.89,3864.40,3866.80,3869.20,0.00,0.00,unch,0.00,0.00,0.00,1.18,N/A
211217,600.00,0.86,3764.60,3767.00,3769.40,0.00,0.00,unch,0.00,0.00,0.00,1.12,N/A
211217,700.00,0.84,3664.90,3667.30,3669.70,0.00,0.00,unch,0.00,0.00,0.00,1.07,N/A
211217,800.00,0.82,3565.20,3567.60,3570.00,0.00,0.00,unch,0.00,0.00,0.00,1.02,N/A
211217,900.00,0.79,3465.50,3467.90,3470.30,0.00,0.00,unch,0.00,0.00,0.00,0.97,N/A
211217,1000.00,0.77,3365.90,3368.30,3370.70,0.00,0.00,unch,0.00,0.00,0.00,0.93,N/A
211217,1100.00,0.75,3266.30,3268.70,3271.10,0.00,0.00,unch,0.00,0.00,0.00,0.89,N/A
211217,1150.00,0.74,3216.50,3218.90,3221.30,0.00,0.00,unch,0.00,0.00,0.00,0.87,N/A
211217,1200.00,0.73,3166.80,3169.15,3171.50,0.00,0.00,unch,0.00,0.00,0.00,0.85,N/A
211217,1225.00,0.72,3141.90,3144.25,3146.60,0.00,0.00,unch,0.00,0.00,0.00,0.85,N/A
211217,1250.00,0.72,3117.00,3119.35,3121.70,0.00,0.00,unch,0.00,0.00,0.00,0.84,N/A
211217,1275.00,0.71,3092.10,3094.45,3096.80,0.00,0.00,unch,0.00,0.00,0.00,0.83,N/A
211217,1300.00,0.70,3067.20,3069.55,3071.90,0.00,0.00,unch,0.00,0.00,0.00,0.82,N/A
211217,1325.00,0.70,3042.30,3044.65,3047.00,0.00,0.00,unch,0.00,0.00,0.00,0.81,N/A
211217,1350.00,0.69,3017.40,3019.75,3022.10,0.00,0.00,unch,0.00,0.00,0.00,0.80,N/A
211217,1375.00,0.69,2992.50,2994.90,2997.30,0.00,0.00,unch,0.00,0.00,0.00,0.79,N/A
211217,1400.00,0.68,2967.70,2970.05,2972.40,0.00,0.00,unch,0.00,0.00,0.00,0.78,N/A
211217,1425.00,0.68,2942.80,2945.15,2947.50,0.00,0.00,unch,0.00,0.00,0.00,0.77,N/A
211217,1450.00,0.67,2917.90,2920.25,2922.60,0.00,0.00,unch,0.00,0.00,0.00,0.77,N/A
211217,1475.00,0.66,2893.00,2895.35,2897.70,0.00,0.00,unch,0.00,0.00,0.00,0.76,N/A
211217,1500.00,0.66,2868.20,2870.55,2872.90,0.00,0.00,unch,0.00,0.00,0.00,0.75,N/A
211217,1525.00,0.65,2843.30,2845.65,2848.00,0.00,0.00,unch,0.00,0.00,0.00,0.74,N/A
211217,1550.00,0.65,2818.40,2820.75,2823.10,0.00,0.00,unch,0.00,0.00,0.00,0.73,N/A
211217,1575.00,0.64,2793.60,2795.95,2798.30,0.00,0.00,unch,0.00,0.00,0.00,0.73,N/A
211217,1600.00,0.64,2768.70,2771.05,2773.40,0.00,0.00,unch,0.00,0.00,0.00,0.72,N/A
211217,1625.00,0.63,2743.80,2746.15,2748.50,0.00,0.00,unch,0.00,0.00,0.00,0.71,N/A
211217,1650.00,0.62,2719.00,2721.35,2723.70,0.00,0.00,unch,0.00,0.00,0.00,0.70,N/A
211217,1675.00,0.62,2694.10,2696.45,2698.80,0.00,0.00,unch,0.00,0.00,0.00,0.70,N/A
211217,1700.00,0.61,2669.30,2671.60,2673.90,0.00,0.00,unch,0.00,0.00,0.00,0.69,N/A
211217,1725.00,0.61,2644.40,2646.75,2649.10,0.00,0.00,unch,0.00,0.00,0.00,0.68,N/A
211217,1750.00,0.60,2619.60,2621.90,2624.20,0.00,0.00,unch,0.00,0.00,0.00,0.67,N/A
211217,1775.00,0.60,2594.70,2597.05,2599.40,0.00,0.00,unch,0.00,0.00,0.00,0.67,N/A
211217,1800.00,0.59,2569.90,2572.25,2574.60,0.00,0.00,unch,0.00,0.00,0.00,0.66,N/A
211217,1825.00,0.58,2545.10,2547.40,2549.70,0.00,0.00,unch,0.00,0.00,0.00,0.65,N/A
211217,1850.00,0.58,2520.20,2522.55,2524.90,0.00,0.00,unch,0.00,0.00,0.00,0.65,N/A
211217,1875.00,0.57,2495.40,2497.75,2500.10,0.00,0.00,unch,0.00,0.00,0.00,0.64,N/A
211217,1900.00,0.57,2470.60,2472.90,2475.20,0.00,0.00,unch,0.00,0.00,0.00,0.63,N/A
211217,1925.00,0.56,2445.80,2448.10,2450.40,0.00,0.00,unch,0.00,0.00,0.00,0.63,N/A
211217,1950.00,0.56,2421.00,2423.30,2425.60,0.00,0.00,unch,0.00,0.00,0.00,0.62,N/A
211217,1975.00,0.55,2396.10,2398.45,2400.80,0.00,0.00,unch,0.00,0.00,0.00,0.61,N/A
211217,2000.00,0.54,2371.30,2373.65,2376.00,0.00,0.00,unch,0.00,0.00,0.00,0.61,N/A
211217,2025.00,0.54,2346.60,2348.90,2351.20,0.00,0.00,unch,0.00,0.00,0.00,0.60,N/A
211217,2050.00,0.53,2321.80,2324.10,2326.40,0.00,0.00,unch,0.00,0.00,0.00,0.59,N/A
211217,2075.00,0.53,2297.00,2299.30,2301.60,0.00,0.00,unch,0.00,0.00,0.00,0.59,N/A
211217,2100.00,0.52,2272.20,2274.50,2276.80,0.00,0.00,unch,0.00,0.00,0.00,0.58,N/A
211217,2125.00,0.52,2247.40,2249.75,2252.10,0.00,0.00,unch,0.00,0.00,0.00,0.58,N/A
211217,2150.00,0.51,2222.70,2225.00,2227.30,0.00,0.00,unch,0.00,0.00,0.00,0.57,N/A
211217,2175.00,0.50,2197.90,2200.20,2202.50,0.00,0.00,unch,0.00,0.00,0.00,0.56,N/A
211217,2200.00,0.50,2173.20,2175.50,2177.80,0.00,0.00,unch,0.00,0.00,0.00,0.56,N/A
211217,2225.00,0.49,2148.40,2150.75,2153.10,0.00,0.00,unch,0.00,0.00,0.00,0.55,N/A
211217,2250.00,0.49,2123.70,2126.00,2128.30,0.00,0.00,unch,0.00,0.00,0.00,0.55,N/A
211217,2275.00,0.48,2099.00,2101.30,2103.60,0.00,0.00,unch,0.00,0.00,0.00,0.54,N/A
211217,2300.00,0.48,2074.30,2076.60,2078.90,0.00,0.00,unch,0.00,0.00,0.00,0.53,N/A
211217,2325.00,0.47,2049.50,2051.85,2054.20,0.00,0.00,unch,0.00,0.00,0.00,0.53,N/A
211217,2350.00,0.46,2024.80,2027.15,2029.50,0.00,0.00,unch,0.00,0.00,0.00,0.52,N/A
211217,2375.00,0.46,2000.20,2002.50,2004.80,0.00,0.00,unch,0.00,0.00,0.00,0.52,N/A
211217,2400.00,0.45,1975.50,1977.80,1980.10,0.00,0.00,unch,0.00,0.00,0.00,0.51,N/A
211217,2425.00,0.45,1950.80,1953.10,1955.40,0.00,0.00,unch,0.00,0.00,0.00,0.51,N/A
211217,2450.00,0.44,1926.10,1928.40,1930.70,0.00,0.00,unch,0.00,0.00,0.00,0.50,N/A
211217,2475.00,0.44,1901.50,1903.80,1906.10,0.00,0.00,unch,0.00,0.00,0.00,0.50,N/A
211217,2500.00,0.43,1876.80,1879.10,1881.40,0.00,0.00,unch,0.00,0.00,0.00,0.49,N/A
211217,2525.00,0.42,1852.20,1854.50,1856.80,0.00,0.00,unch,0.00,0.00,0.00,0.49,N/A
211217,2550.00,0.42,1827.60,1829.90,1832.20,0.00,0.00,unch,0.00,0.00,0.00,0.48,N/A
211217,2575.00,0.41,1803.00,1805.30,1807.60,0.00,0.00,unch,0.00,0.00,0.00,0.48,N/A
